state	date	dem_xibar	dem_low	dem_high	gop_xibar	gop_low	gop_high	diff_xibar	diff_low	diff_high	undecided_xibar	dem_win_prob	dem_win_prob_with_undecided
PA	2016-04-28	0.406615525134404	0.388447775657287	0.424820470318495	0.416596675936045	0.39787599573274	0.435428254457788	0.00992735182882592	-0.032082773604797	0.0518622880121071	0.162538088039773	0.6793	0.5793
PA	2016-04-29	0.40715543978942	0.388753472218994	0.425314502383047	0.416673875777727	0.398123156898909	0.43547918651904	0.0107384068923195	-0.03051453691031	0.0526699014994099	0.162273084467081	0.69265	0.59265
PA	2016-04-30	0.407612852732178	0.389384201875064	0.425602985384263	0.41674740617963	0.398196777962996	0.435338420760033	0.0111402635164715	-0.0306614553249723	0.0533479903220634	0.162051310234346	0.69655	0.59655
PA	2016-05-01	0.408002744393032	0.389908215177102	0.425958829554666	0.416834469379514	0.398434060779858	0.435517324717873	0.0111197905265078	-0.0305026384766004	0.0530698038965515	0.161833828919147	0.69875	0.59875
PA	2016-05-02	0.408278747718075	0.390208927563909	0.426175263077165	0.416917357171082	0.398594772466121	0.435616625789204	0.0112591154846665	-0.0294799459583322	0.0533491528893502	0.161662889209003	0.70265	0.60265
PA	2016-05-03	0.408485984085247	0.390537649600536	0.426228785422838	0.417008428578666	0.398658234689002	0.435672748209657	0.0114891629254561	-0.0296887670618977	0.0537950428634623	0.161513969660662	0.7038	0.6038
PA	2016-05-04	0.408641462500991	0.390706750712379	0.426379221971723	0.41706516159829	0.398766316692523	0.435624324132565	0.0116656106306412	-0.0288364075014393	0.0531009022260184	0.161389376699859	0.70505	0.60505
PA	2016-05-05	0.408711542122063	0.390989786185583	0.426279276873268	0.417164964622407	0.398700725078502	0.43571143276646	0.0116769285403508	-0.0293862841285334	0.0531127932685149	0.161277456279158	0.7143	0.6143
PA	2016-05-06	0.408656343762649	0.390944840098071	0.426364615803646	0.417298546830209	0.399016273245977	0.435647619878055	0.0112005394173621	-0.0301952538761998	0.0532636429287238	0.161205718978391	0.701	0.601
PA	2016-05-07	0.40855788866187	0.390789562391724	0.426472541149135	0.41741362907994	0.399027305000764	0.435688421778558	0.0110905931063472	-0.0298989458112989	0.0522804466262912	0.161156756207805	0.7013	0.6013
PA	2016-05-08	0.408356984998821	0.390877474089861	0.426222358887174	0.417552893842472	0.399143384732215	0.435715319798339	0.0107945678279161	-0.0296258650307008	0.0524296389059473	0.161137672967409	0.69475	0.59475
PA	2016-05-09	0.408062358165954	0.390489730757998	0.426181548447221	0.417698362706128	0.399267615143369	0.435819697176219	0.0102725055330418	-0.0296874091199764	0.0512577276755507	0.161156508683936	0.6842	0.5842
PA	2016-05-10	0.407788058409625	0.390003640824521	0.425699959975325	0.417844252784437	0.399545930135351	0.435920404144485	0.0097549996384678	-0.0313148720776658	0.0506457292084444	0.161150728074923	0.68075	0.58075
PA	2016-05-11	0.407491689059563	0.389618874602293	0.425292546965847	0.417998304095589	0.399734960391676	0.435840759549867	0.00948760530471875	-0.030945359371621	0.0503527444258138	0.161144924562068	0.67255	0.57255
PA	2016-05-12	0.407203090225679	0.389265406754964	0.425033518824015	0.418139853351133	0.400004087800956	0.435707872900375	0.00911925212808029	-0.0315698107834732	0.0503077589974211	0.161149834969934	0.6691	0.5691
PA	2016-05-13	0.406911389125242	0.389022686059116	0.425114901014481	0.418268205867562	0.400126437012454	0.435949307027514	0.00864678686366597	-0.0321885377919362	0.0496098591332923	0.161176909253999	0.6582	0.5582
PA	2016-05-14	0.406652361303148	0.388740733450941	0.424666590166513	0.418403407496068	0.400417261773976	0.436065759784552	0.00808442961042967	-0.0323266829277694	0.0489618973277295	0.161161880384066	0.65305	0.55305
PA	2016-05-15	0.406388028268687	0.388592828783344	0.424595442249736	0.418516102170735	0.400516627352864	0.436150957443853	0.00781728874029228	-0.0326314695050615	0.0493332531834523	0.16117865570046	0.6412	0.5412
PA	2016-05-16	0.406116079139662	0.388254254335021	0.424346955390363	0.418646615174031	0.400524403927654	0.436210514480922	0.00757398678915051	-0.0329301066358378	0.0482061650402214	0.161184221666051	0.64415	0.54415
PA	2016-05-17	0.40585434037846	0.387914525006074	0.424014248815155	0.418790387917129	0.400822552046538	0.436340871173747	0.00700476581897385	-0.0330442309985954	0.0479996602614524	0.161179384801211	0.634	0.534
PA	2016-05-18	0.405593606609188	0.387774500880402	0.423754655705716	0.418925070387087	0.401140101302796	0.436237860335346	0.00674074334153417	-0.0332677890062991	0.0477463529217979	0.161169360844544	0.62335	0.52335
PA	2016-05-19	0.405345916782305	0.387671602257945	0.423560541031797	0.419048021499306	0.401276860176201	0.436272222183273	0.00611372779452802	-0.0341686510924408	0.0467122984741385	0.161163180854947	0.61145	0.51145
PA	2016-05-20	0.405065808099303	0.38748053444054	0.423169422907876	0.419177551517538	0.40148847305943	0.436407221701266	0.00603495711883956	-0.0341668449331467	0.0462210818134098	0.161169305553483	0.61705	0.51705
PA	2016-05-21	0.404816917871095	0.387155556621841	0.422749113212999	0.419330504588843	0.401669670734134	0.43651275274738	0.00538215452653432	-0.0344813633201191	0.0457240657223766	0.161145240221397	0.5987	0.5
PA	2016-05-22	0.404536947420635	0.386987998650777	0.422456697798517	0.419506004750344	0.402001642131773	0.436749534446779	0.00487509892421456	-0.0354507077610493	0.0450304375241227	0.161115740331415	0.5913	0.5
PA	2016-05-23	0.404297372003084	0.386783256206974	0.422133370475831	0.419631766589121	0.40212480918491	0.436547918942552	0.00461366840562938	-0.0357873403398893	0.044894727655909	0.161090872424661	0.58725	0.5
PA	2016-05-24	0.404026110932809	0.386597288160152	0.421787958542366	0.41978869747863	0.402591948730204	0.436628357869488	0.00430419490344655	-0.0354398899741137	0.04385461699214	0.161081571834104	0.5859	0.5
PA	2016-05-25	0.403780082610051	0.38654274887683	0.421483158142722	0.41994737755254	0.402708019305763	0.43676625280034	0.00376367633949449	-0.0363304345751491	0.0444982142827973	0.161040533608193	0.56885	0.5
PA	2016-05-26	0.403522743852965	0.386317549277988	0.421064932302072	0.420096816693514	0.402958293123483	0.436873633490667	0.00332561565825636	-0.0362474314234778	0.0426129034303369	0.161016674875597	0.56265	0.5
PA	2016-05-27	0.403265895990253	0.386188947818332	0.420770613176806	0.420257175033908	0.403196621351395	0.437018054424601	0.00300282766329003	-0.0370099196664995	0.042975638594605	0.160983722858652	0.559	0.5
PA	2016-05-28	0.402992193729465	0.385975665751262	0.420547472714717	0.420405750550855	0.403499980261596	0.437008760862595	0.00240722343939017	-0.0375539997888108	0.0420052884097416	0.160979876315891	0.546	0.5
PA	2016-05-29	0.402709775274664	0.385757524714249	0.419956893251988	0.420562203425307	0.403983027542351	0.437059734843803	0.00206701958045742	-0.0372950350402692	0.0412472794146932	0.160966403072507	0.5392	0.5
PA	2016-05-30	0.402432473959562	0.385817377710271	0.419680871582444	0.420700080223599	0.404182495621687	0.437041995176261	0.0018462213634082	-0.0378013858745717	0.0415988601816327	0.160976052744245	0.5372	0.5
PA	2016-05-31	0.40216800972024	0.385680071995002	0.419333911790245	0.420841258261809	0.404502924576667	0.436967321440521	0.00147053166699476	-0.0376420087132127	0.0403429903295239	0.160967765722383	0.5268	0.5
PA	2016-06-01	0.401895971195749	0.385626476331538	0.41875822480666	0.420988606904753	0.40486722867144	0.436879181877514	0.000918872380464227	-0.0384173962059776	0.0404489041415433	0.160952387372011	0.5142	0.5
PA	2016-06-02	0.401641177979824	0.385410458009809	0.418360250040264	0.421116595384494	0.405225472484117	0.436775482414929	0.000622180880617426	-0.0379380425692691	0.0393823765336645	0.160941565063497	0.5097	0.5
PA	2016-06-03	0.401370926008446	0.38549412387708	0.418052508541417	0.421280126915951	0.405488270948151	0.436727077314316	0.000138583911816715	-0.0379457021193377	0.0384977045557681	0.160915853866426	0.5013	0.5
PA	2016-06-04	0.401318447705161	0.385592621351279	0.417937881259263	0.421539708168615	0.405864988127764	0.436762350633542	-0.000266605646064171	-0.0383559575452726	0.0383861615938614	0.160564461609301	0.4907	0.5
PA	2016-06-05	0.401556364109186	0.38579876838057	0.417946274244558	0.421897659402506	0.406472906058087	0.437038013319531	-0.000417671841858463	-0.0382294269755096	0.0374321985197794	0.15983347309068	0.48975	0.5
PA	2016-06-06	0.402012029389745	0.386392242616168	0.418331259706715	0.422343571272258	0.406895948266955	0.437206189079582	-0.000292891285067453	-0.03820197780763	0.0378897141643584	0.158789597591847	0.4927	0.5
PA	2016-06-07	0.402454118415129	0.386959130679556	0.418666153781949	0.422814959615967	0.407587623235709	0.4375698746141	-0.00051290154513263	-0.0380781996255403	0.0375125578846582	0.157733043440873	0.48795	0.5
PA	2016-06-08	0.402906494207154	0.387403521321168	0.419123755489554	0.423284047919459	0.408173516055013	0.438031734566811	-0.00044979098788653	-0.0380625349819773	0.0374964731386818	0.156665316261691	0.4871	0.5
PA	2016-06-09	0.403261124752088	0.387960892753158	0.419268400627311	0.423600189419624	0.408579462118831	0.438298218482709	-0.000225340520564116	-0.0378679118877873	0.0374366241475809	0.155879404885937	0.4942	0.5
PA	2016-06-10	0.403480397895583	0.388144888025257	0.419493211132379	0.423828618492204	0.408884350210301	0.43854380205222	-0.000361175310219871	-0.0378429583189521	0.0374331063104256	0.155374456434728	0.49085	0.5
PA	2016-06-11	0.403689113434166	0.388403033494218	0.41981690736841	0.424006326202037	0.409067127524181	0.438805193881881	-0.000223245035266615	-0.0378156415353418	0.0376172306632562	0.154985618121612	0.49335	0.5
PA	2016-06-12	0.403873969061817	0.388548296911893	0.420014739416527	0.424120646425573	0.409208488258129	0.439057482984866	-0.000143701883051995	-0.0371188609599553	0.0380587761662278	0.154714297928851	0.49585	0.5
PA	2016-06-13	0.404034699928292	0.388727518018352	0.420156947145962	0.424192260061334	0.4093778556741	0.439105402254787	-0.0000524868715257332	-0.0373666415317459	0.0371086124520757	0.154543158182797	0.49425	0.5
PA	2016-06-14	0.40417546274369	0.388870419785718	0.420334788403699	0.4242396612386	0.409396716909661	0.439254359239037	0.000192898794864647	-0.0371261148365366	0.0383177790960927	0.154463448804879	0.5024	0.5
PA	2016-06-15	0.404285593260211	0.389042281793776	0.420375662740336	0.42424424365698	0.409469781482174	0.43934245462966	0.0000017896829450246	-0.0369803567747566	0.0377156930232859	0.15450959791378	0.4992	0.3992
PA	2016-06-16	0.404372055504222	0.389271490800559	0.420330501688523	0.424214591306513	0.409557105030542	0.439219621591111	0.000281727434112632	-0.0370004577282903	0.037380223647732	0.154647994077286	0.50715	0.5
PA	2016-06-17	0.404424431641711	0.389260838900966	0.420400142801113	0.424130991526842	0.409534768481348	0.439172082899945	0.000461475293275279	-0.0363555133858155	0.037713447494177	0.154903820807818	0.50665	0.5
PA	2016-06-18	0.404445851128113	0.389244196465949	0.420250125925779	0.424004420569713	0.409421145126808	0.438962591393494	0.000411849435083485	-0.0370961600694377	0.0380203183713611	0.155279991395617	0.5101	0.5
PA	2016-06-19	0.404454118162093	0.389288884382129	0.420302656348368	0.423827768486609	0.409140415127384	0.438924805333641	0.000710519683651031	-0.036299388655344	0.0384364549055379	0.155770205552529	0.5112	0.5
PA	2016-06-20	0.404444524359962	0.389393867374512	0.420083627446224	0.423637310003967	0.408894193087182	0.438613526644878	0.000798925977588324	-0.036624824656198	0.0379593014867135	0.156349343585192	0.51845	0.5
PA	2016-06-21	0.404431976885423	0.389348153120763	0.420043116272835	0.423414374970765	0.408682754598429	0.438221180681135	0.0012139309613131	-0.0361937248422694	0.0386917521391615	0.156968653707069	0.52245	0.5
PA	2016-06-22	0.404428787385507	0.38935734642319	0.419918116024165	0.423206452921369	0.408572231515797	0.437919356929322	0.00124739115350664	-0.0358574790661564	0.0388892109934985	0.157558014147391	0.52305	0.5
PA	2016-06-23	0.404518659686425	0.389293258886121	0.419858951051827	0.423067942238052	0.408341516396138	0.437816289188472	0.00144417237756864	-0.0354687690621997	0.0395166626453773	0.157987705292825	0.5281	0.5
PA	2016-06-24	0.404674676043424	0.38948735027442	0.419977564657541	0.423017509929749	0.408349243130581	0.437753143862843	0.00160482919058664	-0.0356678170377332	0.0381988253213123	0.158259691196902	0.5327	0.5
PA	2016-06-25	0.40483232439103	0.389470296105891	0.420232516108149	0.422971594423077	0.408253811057963	0.437773676579253	0.00198100536169232	-0.0356104399164484	0.0395257444734061	0.158533714738592	0.54095	0.5
PA	2016-06-26	0.405023749433251	0.389522768581249	0.420430369812216	0.422911348574065	0.408194173153038	0.437769122337268	0.00208134593161811	-0.0358196819249087	0.0401505394560877	0.158784414503651	0.54395	0.5
PA	2016-06-27	0.405206927312651	0.389698299162101	0.42045726232711	0.422857862504521	0.408103440786565	0.437696799180049	0.00231459608736417	-0.0352927200831755	0.0396877429960973	0.159040324686388	0.54625	0.5
PA	2016-06-28	0.405384321458753	0.389921980436241	0.420721452137907	0.422805457666358	0.408129840763441	0.437710461900802	0.00235211822149066	-0.034681720145849	0.0399620901951574	0.159295721602383	0.54725	0.5
PA	2016-06-29	0.405558290864062	0.390178427402273	0.42087935661215	0.422743139421459	0.408105266818123	0.437536149167261	0.00283758839926597	-0.034553602664064	0.0401469453402933	0.159569319117869	0.5587	0.5
PA	2016-06-30	0.405752997120452	0.390436283069311	0.421060391803058	0.422692797535009	0.407998644341385	0.43761525133698	0.00307345631757249	-0.0341954940810949	0.0404041874240853	0.159815295946509	0.56315	0.5
PA	2016-07-01	0.405965351188515	0.390730431003069	0.421003059755312	0.422630065771883	0.408086321192826	0.437398345407276	0.00345165457666441	-0.0338150492810294	0.0402940508877256	0.159985449645911	0.5733	0.5
PA	2016-07-02	0.406216861546483	0.391035107587725	0.42116955636513	0.4225869060874	0.408018155072244	0.437275812868333	0.00345454267536221	-0.0336564595617105	0.0401891841210077	0.160070315192095	0.57005	0.5
PA	2016-07-03	0.406498227575482	0.391356358297228	0.421268108532981	0.422524966765995	0.4079547061305	0.437191039487746	0.00393700843796681	-0.0327892471391363	0.0402614141803084	0.160107631347849	0.5846	0.5
PA	2016-07-04	0.40681484291073	0.391768402326032	0.421657593249958	0.422487860646746	0.40805844591617	0.437126755735471	0.00425675017993005	-0.0326195103066791	0.0412193491967507	0.160067579654021	0.5892	0.5
PA	2016-07-05	0.407154907806708	0.392121759843504	0.421829063304432	0.42245192525136	0.408037198200116	0.437122842355789	0.0046842720293935	-0.0320851092150492	0.0412036069052198	0.15995929134723	0.6017	0.5017
PA	2016-07-06	0.407511366386537	0.39253769259016	0.422092062942176	0.422419452684781	0.40801053499742	0.436900238750124	0.00515701648887893	-0.031602895614453	0.0420953649548846	0.159838585948749	0.60905	0.50905
PA	2016-07-07	0.407888158657641	0.392872458251926	0.422557116625259	0.422377199343283	0.407885076507758	0.436760333323079	0.00537540950342862	-0.031298350747193	0.041741271924832	0.15969316547091	0.61655	0.51655
PA	2016-07-08	0.408242815663226	0.393231552425848	0.422926043099513	0.422342689682935	0.407950500718494	0.436793922298031	0.00594717558620315	-0.0309232323649491	0.0429840246110578	0.159567251082325	0.62255	0.52255
PA	2016-07-09	0.408629185884325	0.393667388296148	0.423328678125995	0.422288852062911	0.407754030786058	0.436834418434173	0.00618983800048701	-0.0306168145403339	0.042881367989976	0.159434016495919	0.6302	0.5302
PA	2016-07-10	0.409010534137705	0.393836351510265	0.423552490007465	0.422273063784658	0.407645076233505	0.436849341284328	0.00703142742643473	-0.0296975807742894	0.0436644881275098	0.159280697763706	0.6451	0.5451
PA	2016-07-11	0.409398556070691	0.394263217416028	0.424134710744279	0.422251223657987	0.407378140449016	0.436906506770071	0.00712877999509848	-0.0298364285497518	0.0439728220606723	0.15911129661598	0.64775	0.54775
PA	2016-07-12	0.409824216384428	0.394646263682525	0.424782668935032	0.422250374036203	0.407172705263647	0.437168485258632	0.00767922570737116	-0.0287706181749035	0.0440602382845744	0.158875868124102	0.65985	0.55985
PA	2016-07-13	0.410270353077357	0.395030383977575	0.425200947886406	0.422238040047668	0.40707621804418	0.437208684184923	0.00810107618362102	-0.0287963454065198	0.0445516338806147	0.158636467987574	0.66525	0.56525
PA	2016-07-14	0.410755288958411	0.395403723735541	0.425712247942748	0.422218405398345	0.406885122806334	0.437238609636646	0.00847576811375936	-0.0279189111952601	0.0450913240003326	0.158372236395683	0.67445	0.57445
PA	2016-07-15	0.411214647564888	0.395838744758307	0.426268097776723	0.422201755921846	0.40678228427559	0.437303802767666	0.00908103331613426	-0.0273950785644447	0.0455181690913215	0.158122952906959	0.6875	0.5875
PA	2016-07-16	0.411656664025017	0.396242104062349	0.426664347378494	0.422183427788035	0.406727397220046	0.437333040228271	0.00965727289766469	-0.0267131686056562	0.0465553462299832	0.157901542429296	0.69255	0.59255
PA	2016-07-17	0.412110708140306	0.39694482584191	0.426987291923143	0.422182352159743	0.406887838129608	0.437503649362146	0.00990498409411876	-0.0265657511776803	0.04683835118368	0.15764530716235	0.6969	0.5969
PA	2016-07-18	0.412591226747557	0.397467556602333	0.427566366142841	0.422176250391893	0.406764031269854	0.43746293232891	0.0104244364350032	-0.0264675307497934	0.0475206780669511	0.157382533285963	0.7171	0.6171
PA	2016-07-19	0.413070395529736	0.397931329948909	0.427855408168916	0.422169435615357	0.406892623566647	0.437498365762646	0.0108193845431065	-0.025294428279715	0.0473458985193235	0.157114015748229	0.7159	0.6159
PA	2016-07-20	0.4135171106985	0.398413638189001	0.428256119261078	0.422161455576661	0.406715513918199	0.437484102317911	0.0114596805936208	-0.025075788885123	0.0481956971230035	0.156867359683059	0.72665	0.62665
PA	2016-07-21	0.413981100989653	0.398892315764131	0.428697888998557	0.422141890263527	0.406868398551511	0.437457858579676	0.0117949169256529	-0.025005652288041	0.0483975116762896	0.156619214355527	0.7361	0.6361
PA	2016-07-22	0.414429256634003	0.399303211900149	0.429104514358913	0.422152659843433	0.406966007154174	0.43733030039791	0.0122585369473915	-0.0241009712135836	0.0493109738134606	0.156373845125375	0.74415	0.64415
PA	2016-07-23	0.414858912087905	0.399897049853755	0.429459508334322	0.422148653141446	0.406947575883366	0.437287134399877	0.0126933875991604	-0.0233515804371349	0.0486748356799169	0.156141144010854	0.7545	0.6545
PA	2016-07-24	0.415282888863038	0.400430443591422	0.429771644734926	0.422139352198453	0.406955754520325	0.437112867591189	0.0130283739511544	-0.0227570713343921	0.0494001365631781	0.15592101925954	0.758	0.658
PA	2016-07-25	0.415705106638377	0.40110207704193	0.430056934420023	0.422125928401796	0.407311169399282	0.436917217990892	0.013565414063648	-0.0225937087667536	0.0499920510803474	0.155699331799493	0.7669	0.6669
PA	2016-07-26	0.416145767920023	0.401695157789757	0.430481910982539	0.422203584616738	0.407523327854045	0.436966653752059	0.0137626213316649	-0.0219870971383385	0.0493371105108365	0.155383732153496	0.7798	0.6798
PA	2016-07-27	0.416599982047936	0.402199535640347	0.430854258643581	0.422359242405948	0.407758982808484	0.436885914989148	0.0143565192786912	-0.0213060219604175	0.050181676033249	0.154970877998258	0.78235	0.68235
PA	2016-07-28	0.417065112305262	0.402794128453795	0.431222100229167	0.422589230815267	0.408028631962562	0.437089017126039	0.0144214212813834	-0.0205022072548323	0.0500849575553922	0.154479207941922	0.78285	0.68285
PA	2016-07-29	0.417506824620039	0.403401757515528	0.43161101844696	0.422836109217834	0.408361414077684	0.437221627794838	0.0145482678247464	-0.0212494647646816	0.0498436701106263	0.154009805784829	0.78815	0.68815
PA	2016-07-30	0.418010527833612	0.403827107421506	0.431872788394865	0.423051411391952	0.408568377413264	0.437409028268664	0.0149947200472836	-0.0203454045401979	0.0504979189763565	0.153495325191771	0.798	0.698
PA	2016-07-31	0.4184359895503	0.404237356892904	0.432518066694559	0.423135670646002	0.408608851825687	0.437773758889636	0.0153771164012648	-0.0201476869320629	0.0512822401106788	0.152984635341487	0.8011	0.7011
PA	2016-08-01	0.418892440138599	0.404444257592133	0.433102188007947	0.423190886363372	0.408514042432709	0.437921937302125	0.0157593302405925	-0.0196913376979357	0.0516372166367411	0.152472405781556	0.80815	0.70815
PA	2016-08-02	0.419365011510851	0.404796539639768	0.433973430070645	0.423288322379186	0.408332467890762	0.438225704800047	0.0160385950054503	-0.0201065997481617	0.0518301119926086	0.151901718162365	0.8034	0.7034
PA	2016-08-03	0.419811071918163	0.405066561720139	0.434424175833549	0.423402396406549	0.40826288498301	0.438403035606537	0.0164394259290942	-0.0198844084917892	0.0523664122491767	0.151340412846692	0.8107	0.7107
PA	2016-08-04	0.42017254496862	0.405160081400444	0.43498145477309	0.423481247528971	0.407983807627423	0.438646577021165	0.0166637785331171	-0.0191109469820007	0.0532522963132371	0.150899475585773	0.8149	0.7149
PA	2016-08-05	0.420452523270448	0.405261315397159	0.435639528339051	0.423562169670119	0.407783482377168	0.438958740634362	0.0168314244474083	-0.0196525476113951	0.0532738852459811	0.150538633879358	0.8136	0.7136
PA	2016-08-06	0.4206321571452	0.405000549844911	0.436300904562066	0.423629317618987	0.407534869464058	0.43941279193592	0.0171840167832128	-0.0196713395930355	0.0546689371461086	0.150291676701943	0.81515	0.71515
PA	2016-08-07	0.420724914762596	0.404666209819112	0.436672514823694	0.4236487408504	0.40726762414725	0.439562736570541	0.017108608830475	-0.0205740414197098	0.054792080325024	0.150179364637348	0.8148	0.7148
PA	2016-08-08	0.420701322798559	0.404375186898645	0.437008784826945	0.423632942248674	0.406956955887722	0.439951031966751	0.0170049958630805	-0.0212802832485573	0.0545916586448541	0.150211879724237	0.8119	0.7119
PA	2016-08-09	0.420701098624233	0.403783207255442	0.437660852548929	0.42361888414205	0.40645699153093	0.440669512156627	0.017078212023592	-0.021127899133423	0.0558992182740299	0.150239776046443	0.80765	0.70765
PA	2016-08-10	0.420689025490301	0.40332530578175	0.438167670925085	0.423613398834607	0.406076358114601	0.440977872831579	0.0169855167765602	-0.0220303010536868	0.0561949680015343	0.150264159732906	0.8044	0.7044
PA	2016-08-11	0.420706713668927	0.402919949686975	0.438637760451047	0.423627187101254	0.405732278568392	0.441317828620666	0.017207773987213	-0.0217818410350835	0.0561116876476677	0.150244346932451	0.80625	0.70625
PA	2016-08-12	0.420706108776566	0.402511660167122	0.438950343272838	0.423624516414076	0.40537182309206	0.441685680602176	0.0170612485234125	-0.0227890421109065	0.0565813033689502	0.150252699046088	0.8015	0.7015
PA	2016-08-13	0.420715343814166	0.402174915741062	0.439334741375395	0.423622617350756	0.405089988432258	0.44216346253214	0.0171058372170287	-0.0236323187641319	0.0578656062584982	0.150246808278686	0.8	0.7
PA	2016-08-14	0.420713752966166	0.402016268164889	0.439866836204059	0.423628918039224	0.404872174556219	0.442499859457241	0.0170485424238374	-0.0225788141566361	0.0578650728457143	0.150233999973381	0.7929	0.6929
PA	2016-08-15	0.420699122275176	0.401438545432586	0.44019124921127	0.423648517698513	0.404690677164429	0.442768737432721	0.0169722873264641	-0.0243408231454873	0.0582963333332267	0.150231404962058	0.7893	0.6893
PA	2016-08-16	0.420725698506521	0.401233118385169	0.440621206885992	0.423638881856602	0.404114184392491	0.443139405598023	0.0171493038685847	-0.0241292253629099	0.0584171449058089	0.150220248395083	0.7935	0.6935
PA	2016-08-17	0.420705173349608	0.400888728905699	0.440924572182861	0.423630913000939	0.403987945380515	0.443352306169779	0.0171467229973429	-0.0249728385428119	0.0591617338893217	0.150249152995797	0.79	0.69
PA	2016-08-18	0.420707743254518	0.400449164784383	0.441472322470729	0.423638179944433	0.40370870209419	0.443660650042172	0.017043316696591	-0.0256706358254447	0.0595697579368065	0.150255293326067	0.78815	0.68815
PA	2016-08-19	0.420728470691179	0.400047077988108	0.441908366061537	0.423629332340401	0.403310195878564	0.444008453580617	0.0171508680683351	-0.0251929677476485	0.0603493367500704	0.150242007166493	0.78475	0.68475
PA	2016-08-20	0.4207315487137	0.39961457545729	0.442074003822577	0.423637109003834	0.403013674058868	0.444371771508028	0.0170587664334996	-0.0256909256236457	0.0593754084898612	0.15023166752537	0.78275	0.68275
PA	2016-08-21	0.420721337243179	0.399473671476306	0.442233284548839	0.423651852541879	0.40282417105049	0.444770905576406	0.0171009814813232	-0.0265273291136166	0.0604853585653069	0.150225431963918	0.7848	0.6848
PA	2016-08-22	0.420727460585819	0.398924069547013	0.442849346111089	0.423662168617816	0.402559726216077	0.445172512878208	0.0170034948469734	-0.027214221319314	0.0603342702894744	0.150201411516896	0.7804	0.6804
PA	2016-08-23	0.420706266555908	0.398428806734532	0.443056007503779	0.423645057518995	0.402065516199947	0.445426306291562	0.0171915993944443	-0.0268798344361823	0.0618024033248432	0.150245835082574	0.7817	0.6817
PA	2016-08-24	0.420732515317102	0.398143403700806	0.443579260079681	0.423657889305546	0.402081162616614	0.445524112446995	0.0171621013750223	-0.0282226168354308	0.0620773540123125	0.150225566018713	0.7783	0.6783
PA	2016-08-25	0.420759195755125	0.397701594263489	0.443620838911042	0.423642671497425	0.401809404018888	0.446010202655821	0.0169136081827538	-0.0278706380399223	0.0618630168842171	0.150214149825392	0.7703	0.6703
PA	2016-08-26	0.420777295636697	0.397546737091977	0.444161914141123	0.423640306795463	0.401579166851763	0.446347221840558	0.0171348954839796	-0.0285402533053222	0.0630433811607056	0.150203784899283	0.77435	0.67435
PA	2016-08-27	0.420774033604034	0.39722920850996	0.444587656907953	0.423649587815633	0.401073068921184	0.446370404156345	0.016963807583719	-0.0285620321057809	0.0627660083184134	0.150209059396488	0.7686	0.6686
PA	2016-08-28	0.420786670123638	0.396934947195376	0.444817155999364	0.423628740593169	0.40079892860727	0.446687269926639	0.017257164904627	-0.0289431587368656	0.0636137170326384	0.150215081248977	0.77145	0.67145
PA	2016-08-29	0.420774084055845	0.396782182105444	0.445093653007714	0.423633668081243	0.400382920950531	0.447095877091308	0.0171496854000247	-0.0295115332403579	0.0640379925475335	0.150220700454967	0.76765	0.66765
PA	2016-08-30	0.420772890621716	0.396516216385062	0.445508098403921	0.423635767867511	0.40012116110548	0.44720901846862	0.0170670881066105	-0.0304367996049245	0.0640219939018021	0.150216195298507	0.76415	0.66415
PA	2016-08-31	0.420781046365485	0.396142375660951	0.445760477165927	0.423654363340555	0.400088587534759	0.447694012778476	0.017329543762287	-0.0299209249996061	0.0646380369244873	0.150186714423257	0.76375	0.66375
PA	2016-09-01	0.420788698422928	0.395965102206077	0.44598519304633	0.423661939405824	0.399711482587546	0.448045746585751	0.0172218964020694	-0.0302201665911766	0.0653398077565345	0.150173534109628	0.7669	0.6669
PA	2016-09-02	0.420758496723912	0.395666077483782	0.446217660907728	0.423665125875564	0.39945894182385	0.448439043452759	0.0172068346409159	-0.0308964420160956	0.0653338680341979	0.15019473991086	0.76345	0.66345
PA	2016-09-03	0.420746685532102	0.395290848068868	0.446494474945675	0.423673151486173	0.399241594407617	0.448693272986389	0.0169069591686905	-0.0322696895963463	0.0651516159238392	0.150199021395452	0.76225	0.66225
PA	2016-09-04	0.420761655948943	0.395194609019351	0.446693912945873	0.423692601147713	0.398952308535981	0.448943131736725	0.0170807079179293	-0.03142487815745	0.0660970616615734	0.150170778720598	0.7566	0.6566
PA	2016-09-05	0.420758582935739	0.394827233392569	0.447299944829107	0.423686973517673	0.398709151018115	0.449256314808361	0.0171605059805791	-0.0313751197890919	0.0666177272041099	0.150178373102308	0.75825	0.65825
PA	2016-09-06	0.420776743898517	0.394629161016101	0.447406145831499	0.423683741923325	0.398324896742185	0.449448527004426	0.0168996032181951	-0.0327045895369788	0.0664526099139775	0.150159905219574	0.75385	0.65385
PA	2016-09-07	0.420765575793722	0.394481105233993	0.447945734476681	0.423694138627632	0.398010031586733	0.449964057790976	0.0170100642503222	-0.0326591196320291	0.0676887268055407	0.150175824662466	0.75495	0.65495
PA	2016-09-08	0.42076345868606	0.394249053048567	0.448260698180804	0.423680856826123	0.397711526320142	0.450125310726053	0.0170698634204424	-0.0332655804376028	0.0681182234431422	0.15018872629572	0.74995	0.64995
